"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM","GENES"
"fnc00220",3,"Down",0.485197691808363,0.658482581739922,0.532819274933445,0.905917906477478,"Arginine biosynthesis","HMPREF0946_RS03565;HMPREF0946_RS06335;HMPREF0946_RS07010"
"fnc00740",5,"Up",0.543894844639068,0.727746623108611,0.77017668583226,1,"Riboflavin metabolism","HMPREF0946_RS04290;HMPREF0946_RS04505;HMPREF0946_RS05060;HMPREF0946_RS09340;HMPREF0946_RS09355"
"fnc04981",4,"Up",0.585664497574248,0.772751767632688,1,1,"Folate transport and metabolism","HMPREF0946_RS05175;HMPREF0946_RS10960;HMPREF0946_RS02670;HMPREF0946_RS02270"
"fnc00270",12,"Up",0.604918693766332,0.778947532671002,0.651215773585254,0.951162538792863,"Cysteine and methionine metabolism","HMPREF0946_RS04500;HMPREF0946_RS05725;HMPREF0946_RS05910;HMPREF0946_RS06120;HMPREF0946_RS06335;HMPREF0946_RS06415;HMPREF0946_RS06575;HMPREF0946_RS07775;HMPREF0946_RS10120;HMPREF0946_RS02835;HMPREF0946_RS02830;HMPREF0946_RS02270"
"fnc03430",10,"Up",0.606759130712149,0.778947532671002,0.20598909482967,0.545592737656963,"Mismatch repair","HMPREF0946_RS03715;HMPREF0946_RS03955;HMPREF0946_RS05290;HMPREF0946_RS05960;HMPREF0946_RS07165;HMPREF0946_RS08515;HMPREF0946_RS01845;HMPREF0946_RS01230;HMPREF0946_RS01205;HMPREF0946_RS02915"
"fnc00280",3,"Down",0.637289015768758,0.807232753307093,0.521208910009875,0.905917906477478,"Valine, leucine and isoleucine degradation","HMPREF0946_RS03405;HMPREF0946_RS03590;HMPREF0946_RS04685"
"fnc04980",2,"Up",0.657328593343424,0.82166074167928,1,1,"Cobalamin transport and metabolism","HMPREF0946_RS07160;HMPREF0946_RS02270"
"fnc03420",3,"Up",0.672260367872992,0.823817824976379,1,1,"Nucleotide excision repair","HMPREF0946_RS03715;HMPREF0946_RS03955;HMPREF0946_RS10825"
"fnc00380",3,"Down",0.676397793138501,0.823817824976379,0.51313103788438,0.905917906477478,"Tryptophan metabolism","HMPREF0946_RS03405;HMPREF0946_RS03590;HMPREF0946_RS00925"
"fnc00300",1,"Up",0.700191690167289,0.842002665391044,0.700191690167289,0.951162538792863,"Lysine biosynthesis","HMPREF0946_RS06775"
"fnc00071",5,"Down",0.748858446016041,0.876160826618132,0.32945446949059,0.733784954774497,"Fatty acid degradation","HMPREF0946_RS03405;HMPREF0946_RS03590;HMPREF0946_RS04685;HMPREF0946_RS05025;HMPREF0946_RS06175"
"fnc00010",12,"Up",0.754921478517384,0.876160826618132,0.00573118192274586,0.0468046523690912,"Glycolysis / Gluconeogenesis","HMPREF0946_RS03405;HMPREF0946_RS03850;HMPREF0946_RS04735;HMPREF0946_RS04740;HMPREF0946_RS05280;HMPREF0946_RS06390;HMPREF0946_RS06415;HMPREF0946_RS06495;HMPREF0946_RS08275;HMPREF0946_RS09880;HMPREF0946_RS10540;HMPREF0946_RS03035"
"fnc01212",9,"Up",0.761708722958505,0.876160826618132,0.140547015279838,0.458189446003932,"Fatty acid metabolism","HMPREF0946_RS03590;HMPREF0946_RS04685;HMPREF0946_RS05025;HMPREF0946_RS06175;HMPREF0946_RS02350;HMPREF0946_RS02210;HMPREF0946_RS01915;HMPREF0946_RS03195;HMPREF0946_RS03190"
"fnc00640",5,"Down",0.765487880097947,0.876160826618132,0.322887353388794,0.733784954774497,"Propanoate metabolism","HMPREF0946_RS04685;HMPREF0946_RS06415;HMPREF0946_RS06425;HMPREF0946_RS03195;HMPREF0946_RS03190"
"fnc00340",3,"Down",0.782750266771647,0.885253277896506,0.708519033998765,0.951162538792863,"Histidine metabolism","HMPREF0946_RS03405;HMPREF0946_RS04465;HMPREF0946_RS04720"
"fnc00260",6,"Up",0.805890105252218,0.896293316288073,0.816131486696617,1,"Glycine, serine and threonine metabolism","HMPREF0946_RS04820;HMPREF0946_RS05305;HMPREF0946_RS06120;HMPREF0946_RS10960;HMPREF0946_RS10120;HMPREF0946_RS02840"
