"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM","GENES"
"fnc00410",2,"Down",0.0387870512125749,0.127061029834297,1,1,"beta-Alanine metabolism","HMPREF0946_RS03405;HMPREF0946_RS04685"
"fnc00920",4,"Up",0.0485261231282295,0.149323271268373,0.67558097432647,0.894688317351272,"Sulfur metabolism","HMPREF0946_RS05705;HMPREF0946_RS05910;HMPREF0946_RS06065;HMPREF0946_RS01410"
"fnc00470",7,"Up",0.0487265411507321,0.149323271268373,0.105660283327417,0.225102342741019,"D-Amino acid metabolism","HMPREF0946_RS03580;HMPREF0946_RS09060;HMPREF0946_RS09990;HMPREF0946_RS01855;HMPREF0946_RS01850;HMPREF0946_RS01175;HMPREF0946_RS03320"
"fnc00543",1,"Up",0.0504513135820742,0.149777337196783,0.0504513135820742,0.114982063512634,"Exopolysaccharide biosynthesis","HMPREF0946_RS09795"
"fnc00564",10,"Up",0.0526550565474058,0.150120043016924,0.0316054594129552,0.0755447566456003,"Glycerophospholipid metabolism","HMPREF0946_RS05235;HMPREF0946_RS07180;HMPREF0946_RS07185;HMPREF0946_RS07265;HMPREF0946_RS07810;HMPREF0946_RS02395;HMPREF0946_RS01750;HMPREF0946_RS01000;HMPREF0946_RS00310;HMPREF0946_RS00875"
"fnc00040",3,"Up",0.0540642281701745,0.150120043016924,0.782577546832966,0.969398778978754,"Pentose and glucuronate interconversions","HMPREF0946_RS04180;HMPREF0946_RS10125;HMPREF0946_RS02810"
"fnc00620",15,"Down",0.0553073842693932,0.150120043016924,0.00680539664562347,0.0229975472852103,"Pyruvate metabolism","HMPREF0946_RS03405;HMPREF0946_RS03590;HMPREF0946_RS03650;HMPREF0946_RS04735;HMPREF0946_RS05880;HMPREF0946_RS06380;HMPREF0946_RS06415;HMPREF0946_RS06425;HMPREF0946_RS06765;HMPREF0946_RS07770;HMPREF0946_RS09465;HMPREF0946_RS00335;HMPREF0946_RS03195;HMPREF0946_RS03190;HMPREF0946_RS02985"
"fnc00130",2,"Down",0.0653581979118456,0.17247302226737,1,1,"Ubiquinone and other terpenoid-quinone biosynthesis","HMPREF0946_RS09495;HMPREF0946_RS09500"
"fnc02020",16,"Up",0.0715025740429297,0.181322251588554,1.23476881282211e-05,0.000302518359141417,"Two-component system","HMPREF0946_RS03590;HMPREF0946_RS05375;HMPREF0946_RS06915;HMPREF0946_RS06920;HMPREF0946_RS06980;HMPREF0946_RS07010;HMPREF0946_RS08295;HMPREF0946_RS02590;HMPREF0946_RS02585;HMPREF0946_RS02435;HMPREF0946_RS01885;HMPREF0946_RS01880;HMPREF0946_RS01875;HMPREF0946_RS00110;HMPREF0946_RS00105;HMPREF0946_RS00100"
"fnc00460",3,"Up",0.0725289006354214,0.181322251588554,0.5245428817373,0.767241827018737,"Cyanoamino acid metabolism","HMPREF0946_RS04525;HMPREF0946_RS04650;HMPREF0946_RS10960"
"fnc00540",7,"Up",0.0780426548684269,0.19010390288463,0.0160011403272127,0.0473424944936698,"Lipopolysaccharide biosynthesis","HMPREF0946_RS03800;HMPREF0946_RS03975;HMPREF0946_RS05180;HMPREF0946_RS05630;HMPREF0946_RS05730;HMPREF0946_RS06835;HMPREF0946_RS02555"
"fnc00360",2,"Down",0.0879651500497605,0.208917231368181,0.791345942023473,0.969398778978754,"Phenylalanine metabolism","HMPREF0946_RS05745;HMPREF0946_RS06335"
"fnc00730",6,"Up",0.0903178617194322,0.209273094227953,0.651124745406991,0.874112671916234,"Thiamine metabolism","HMPREF0946_RS05115;HMPREF0946_RS06670;HMPREF0946_RS07140;HMPREF0946_RS09120;HMPREF0946_RS10040;HMPREF0946_RS10050"
"fnc03020",1,"Down",0.111682408571488,0.252614971768841,0.111682408571488,0.228018250833454,"RNA polymerase","HMPREF0946_RS07065"
"fnc00670",9,"Up",0.116846320515015,0.256284022415313,0.0231182243052062,0.0627193017484961,"One carbon pool by folate","HMPREF0946_RS04460;HMPREF0946_RS05175;HMPREF0946_RS05595;HMPREF0946_RS07775;HMPREF0946_RS09265;HMPREF0946_RS10960;HMPREF0946_RS02670;HMPREF0946_RS02270;HMPREF0946_RS00220"
"fnc01240",48,"Up",0.118699968276566,0.256284022415313,0.000671296512396331,0.00526256702993597,"Biosynthesis of cofactors","HMPREF0946_RS03405;HMPREF0946_RS03775;HMPREF0946_RS04290;HMPREF0946_RS04460;HMPREF0946_RS04575;HMPREF0946_RS04955;HMPREF0946_RS04960;HMPREF0946_RS05115;HMPREF0946_RS05260;HMPREF0946_RS05525;HMPREF0946_RS05535;HMPREF0946_RS05560;HMPREF0946_RS05720;HMPREF0946_RS06640;HMPREF0946_RS06930;HMPREF0946_RS07140;HMPREF0946_RS07160;HMPREF0946_RS07220;HMPREF0946_RS07705;HMPREF0946_RS07775;HMPREF0946_RS07805;HMPREF0946_RS08570;HMPREF0946_RS09265;HMPREF0946_RS09340;HMPREF0946_RS09355;HMPREF0946_RS09495;HMPREF0946_RS09500;HMPREF0946_RS10960;HMPREF0946_RS09975;HMPREF0946_RS09985;HMPREF0946_RS10040;HMPREF0946_RS10050;HMPREF0946_RS02670;HMPREF0946_RS01590;HMPREF0946_RS01360;HMPREF0946_RS00990;HMPREF0946_RS00340;HMPREF0946_RS00220;HMPREF0946_RS10865;HMPREF0946_RS10860;HMPREF0946_RS10610;HMPREF0946_RS03305;HMPREF0946_RS03295;HMPREF0946_RS03290;HMPREF0946_RS03275;HMPREF0946_RS03270;HMPREF0946_RS03170;HMPREF0946_RS00640"
"fnc00680",5,"Up",0.122205236950136,0.257988833561399,0.228951940777568,0.423345098041542,"Methane metabolism","HMPREF0946_RS04740;HMPREF0946_RS06425;HMPREF0946_RS08275;HMPREF0946_RS10960;HMPREF0946_RS10120"
"fnc00910",3,"Up",0.148744807372008,0.307190363050886,0.233720756494417,0.424159891415794,"Nitrogen metabolism","HMPREF0946_RS03565;HMPREF0946_RS04070;HMPREF0946_RS07010"
"fnc00220",3,"Up",0.164789516936935,0.333085193808699,0.224401824543832,0.422911130871069,"Arginine biosynthesis","HMPREF0946_RS03565;HMPREF0946_RS06335;HMPREF0946_RS07010"
"fnc00350",2,"Down",0.1782598914969,0.352806035254282,1,1,"Tyrosine metabolism","HMPREF0946_RS06335;HMPREF0946_RS00570"
"fnc00790",6,"Up",0.194654903440663,0.37619351036403,0.469471142524868,0.707818030268263,"Folate biosynthesis","HMPREF0946_RS05720;HMPREF0946_RS07220;HMPREF0946_RS09355;HMPREF0946_RS09975;HMPREF0946_RS09985;HMPREF0946_RS02670"
"fnc00380",3,"Down",0.197996584402121,0.37619351036403,1,1,"Tryptophan metabolism","HMPREF0946_RS03405;HMPREF0946_RS03590;HMPREF0946_RS00925"
